2657,38916;38,47538376;38,44361496;38,53968048;38,47809601;38,28031921;38,1542244;38,18278503;38,12151337;37,4263649;35,54997635;37,62702179;37,88287354;37,6319313;37,93672562;38,17729568;38,15016556;38,07291031;38,16968536;38,27901077;38,1437149;38,11064529;38,07302475;38,07302475;38,08784103;38,16744995;38,08958054;37,98794937;37,9019928;37,90904999;37,98539352;38,01229858;38,17358017;38,13850021;37,76340485;37,65362549;37,80332565;37,81618881;37,64428329;37,41930771;37,17654419;37,09388733;37,14229202;37,21109009;37,37480927;37,67280579;37,77680206;37,60005188;37,71059036;37,92079163;37,9391861;37,92084885;37,8140564;37,76144409;37,68690109;37,3609848;37,91358948;36,90480423;26,216259;36,74310303;38,89703751;39,33999634;38,13401794;35,23483658;31,09299469;29,00099182;34,00517654;37,28722763;37,76520538;38,17930222;38,19084167;38,18245697;38,08283997;38,03591156;38,10264206;38,11985016;38,18465805;38,179039;38,14580536;38,08618546;37,99890137;38,03285599;38,13894272;38,21122742;38,26964951;38,22841644;38,22900009;38,19395065;38,04927444;37,92509842;37,77842712;37,40550613;36,99205399;37,15126419;37,55492783;37,86896515;38,10540771;38,20807648;38,21706009;38,2705574;38,35370636;38,30223083;38,25619125;38,1641922;37,91784668;35,69090652;36,1149826;37,6820755;38,07728577;37,79547119;37,4695282;37,14258194;37,00461197;36,86000824;37,00461197;37,2862587;37,49641037;37,68960571;37,65955353;37,71850204;37,75555038;37,80502701;37,83585739;37,99476242;38,11719894;37,92863846;37,76485443;37,50754547;37,06957626;36,62456512;36,43173218;35,78685379;35,49560547;35,07544708;34,94692993;34,92914963;35,30965424;35,8873291;36,47285461;36,74527359;36,83715057;36,7067337;36,39095688;36,32979965;36,68271255;37,24667358;37,79776382;38,163414;38,4194603;38,56824112;38,62469482;38,58083344;38,52706146;38,55498886;38,59871674;38,51850891;38,35189056;38,19089508;38,12774658;38,16851807;38,31489563;38,39172363;38,44963837;38,56917572;38,59844971;38,53809357;38,36062241;38,21951294;38,07497025;37,90221405;37,16074371;35,73514557;34,64411545;34,48074722;35,77268219;37,3595314;38,20330429;38,36932373;38,21852493;38,1858139;38,399086
2657,394531;38,36328888;38,2485733;38,03298187;37,57663727;37,18878937;37,13939667;37,27807617;37,56499481;37,95807648;38,15794754;38,14635086;38,14986038;38,0169754;38,01372528;38,05752563;37,94771194;37,78821945;38,04494858;38,18829727;37,96695709;37,69741058;37,66516876;37,66516876;37,84262085;38,05060196;38,08458328;38,05608749;37,94386292;37,89368057;37,96851349;37,99209595;37,98303604;37,94577789;37,80360031;37,76129532;37,75992203;37,72346878;37,95040894;37,75227737;37,31816864;37,24795532;37,38100433;37,38153076;37,57605743;37,89836121;37,95152664;37,80002975;37,80649948;37,87843323;37,89900208;37,95468521;37,905056;37,82932663;37,6323967;37,78302765;37,40760422;37,04714584;27,6274929;35,62913513;37,91875458;37,99165726;34,19097519;32,41935349;30,02708244;29,70077324;34,62104034;36,86703491;38,00178909;38,13237;38,07250214;38,04778671;38,04598999;38,06147003;38,06728745;37,84181976;37,86537552;37,9916687;37,99311447;37,92713165;37,8653717;37,88018799;38,01258087;38,11608124;38,15890121;38,04742432;37,34925079;36,7036705;35,61026764;35,0968132;35,71019363;36,08338928;35,52376556;35,14129639;35,03102112;35,63851929;35,65390396;35,64639664;35,2852211;34,47176743;33,63304138;32,21841431;33,39188004;26,90127563;35,18042755;34,23107529;35,73217392;37,18354416;37,76007843;37,23796463;36,96221924;36,62956238;36,02934647;36,22137451;36,02934647;35,94824982;36,06209183;36,48915863;36,96830368;37,34511948;37,58950043;37,51399231;37,46932602;37,54024506;37,6172905;37,60445023;37,73733521;37,88924408;37,82143021;37,95360184;38,27145386;38,41536713;38,4473877;38,48073196;38,29434586;37,96447754;37,77925873;37,85041809;38,16150665;38,37555695;38,60176086;38,75592422;38,75123215;38,72369003;38,69877625;38,67848206;38,50588608;37,95198822;37,00545502;37,28645706;37,94825363;38,29558563;38,55825424;38,62857437;38,71029282;38,74107361;38,69117355;38,58626938;38,42641449;38,06577301;37,2622757;35,91786194;36,10957718;37,50938797;38,23806381;38,52722549;38,58595276;38,56726837;38,45291901;38,31977081;38,28462219;38,33916473;38,42261124;38,56272125;38,63241959;38,63578033;38,60721207;38,54182053;38,462677;38,3849678;38,38248825
2657,399414;38,07097244;38,10452652;37,66225052;36,91329956;37,10935974;37,52972412;37,72254181;37,98677444;38,1494751;38,09314728;38,06955719;37,97699738;38,02222061;38,08778;38,04239655;37,9254303;38,02207565;38,07574081;37,89664078;37,7138443;37,62682343;37,62682343;37,60950851;37,5813179;37,44297791;37,40791702;37,4656601;37,3718071;37,70066452;38,07600784;38,00327682;38,03178024;37,84350586;37,77386856;37,80715179;37,77498627;37,95590591;37,91851044;37,68012619;37,63640213;37,63882446;37,5527916;37,66876602;37,9377861;38,00765228;37,88328171;37,82889938;37,87690353;37,83353043;37,90387726;37,89964294;37,85770035;37,67152023;37,83101273;37,73599243;37,4173317;29,26460838;35,17934799;38,24598312;38,60748291;36,11068344;33,2746315;30,13925552;30,54944992;35,22559738;37,14552307;38,04189682;38,1810112;38,13424683;38,11355972;38,05628967;38,02232361;38,04187775;37,96303558;38,0092659;38,10378265;38,06585312;37,92697144;37,49279785;37,35227585;37,22851944;36,95954895;36,85218048;36,82471466;36,69435883;36,57012177;36,2459259;36,28190231;36,77354431;37,05428314;36,81859589;36,68108368;36,58533096;36,81624985;36,91009903;36,95026016;36,72583389;36,27474594;35,88617325;35,21104813;35,75745392;32,2346611;36,51811218;35,22168732;35,3680687;37,1496048;37,90808105;37,74600601;37,66628647;37,59129715;37,15727997;37,29629135;37,15727997;37,0835228;37,10487366;37,323349;37,48981857;37,54219055;37,66494751;37,67593384;37,59049988;37,61415863;37,666008;37,44821167;37,31104279;37,37028122;37,38375854;37,48386002;37,97860718;38,31242371;38,36548996;38,42749786;38,39157867;38,18530273;38,07907104;38,09783554;38,26039505;38,375;38,5569191;38,71458054;38,71524429;38,68289948;38,67140579;38,67541504;38,59440994;38,33593369;37,84122086;37,90863037;38,15073013;38,25443649;38,31175613;38,27388763;38,42523575;38,61364365;38,64714432;38,57605362;38,51218033;38,32577133;37,92863464;37,27565384;37,3553009;38,07074356;38,42480087;38,59875107;38,62403488;38,6014061;38,54615021;38,44213867;38,37242889;38,38268661;38,41388702;38,5002594;38,56175232;38,54404831;38,47680283;38,27996445;37,67596436;36,79454041;37,04851532;37,73668289
2657,404297;37,89544296;38,169487;37,75522614;36,6799736;37,10346985;37,7834549;37,88331604;38,01455688;38,13942337;38,04111481;37,99414825;37,94356918;38,03455353;38,11835098;38,13182449;38,05506516;37,99258804;37,95438766;37,8162117;37,71778488;37,57817841;37,57817841;37,36701202;37,09658051;36,78541946;36,75485992;36,98034668;36,8537178;37,42884827;38,13811874;37,99473953;38,0957222;37,88152313;37,78787613;37,85461044;37,82032013;37,94669724;38,0650444;38,0255127;38,00351334;37,86330414;37,70467758;37,75715256;37,97629547;38,06478119;37,96914673;37,85648727;37,88044357;37,77497482;37,85653687;37,89409637;37,88696289;37,71083069;37,87748337;38,05672836;37,78446198;30,91850281;34,69682693;38,5554657;39,20114517;37,96813202;34,09531784;30,23457336;31,38661766;35,82516098;37,4330368;38,07920456;38,22311783;38,19005966;38,16422653;38,04288101;37,95974731;38,00135422;38,07301331;38,14548874;38,21018982;38,13737869;37,93361664;37,15319824;36,86626053;36,50056076;35,88347626;35,63594055;35,68835831;36,10366058;36,48034286;36,89698029;37,45463562;37,816185;38,00066376;38,08124542;38,1844368;38,1043663;37,96640396;38,12760162;38,2117691;38,13181305;38,0408287;38,09230423;38,14318085;38,07955933;38,12535858;37,83377457;36,23096085;35,0827713;37,08242416;37,99888992;38,23295975;38,35536957;38,52524185;38,26114273;38,34509277;38,26114273;38,1908226;38,10956192;38,10644531;37,98501205;37,74508286;37,74846268;37,83037186;37,69572067;37,66157913;37,6721077;37,25988007;36,87168503;36,84614944;36,95256805;37,03456879;37,69611359;38,21175385;38,28851318;38,37855911;38,48894882;38,40645218;38,3757019;38,34309006;38,36116791;38,37788391;38,51179504;38,66899872;38,67700195;38,63904572;38,64184189;38,66805267;38,67487717;38,70248032;38,64972687;38,51446915;38,35163116;38,21905136;38,07980347;37,94154358;38,15748978;38,49356461;38,60562897;38,56560898;38,59135437;38,56974411;38,55854034;38,56968689;38,52967072;38,56600952;38,54916;38,6131134;38,61161804;38,59195328;38,60839844;38,54779434;38,45285034;38,42051697;38,39886093;38,4310379;38,48615646;38,45216751;38,34914017;38,02936935;36,93179321;35,29706192;35,79307175;37,14157104
2657,409668;37,8306694;37,97106552;38,14809799;38,19235992;38,08103943;38,10525513;38,16171646;38,01214981;38,06436157;38,04161835;38,12644577;38,17209244;38,20038986;38,15468216;37,99983597;37,87514496;37,70167542;37,49825668;37,34198761;37,23633575;37,13278198;37,13278198;36,78786087;36,05325699;35,55976868;35,9789772;36,25817871;36,53741837;36,99786377;37,33265305;36,84042358;37,2796936;37,85256195;37,86711121;37,91576385;37,62407684;37,34665298;37,42393875;37,6863327;37,4936142;36,75111771;37,08273697;37,66936111;37,97738647;38,16135406;38,161129;38,09033966;38,08530045;37,98849106;37,94711304;37,86190796;37,93045425;37,74259949;37,85138702;38,04454422;38,0051651;33,49591827;32,87030792;38,14254761;38,88017654;37,66727829;33,54106903;29,66055107;31,7984581;36,22552872;38,0806427;37,80989075;38,00160217;37,99110031;37,58517838;37,06118774;36,96611023;37,36507416;37,72941589;37,96226501;38,08058167;38,15190125;38,21702957;38,16503525;38,09755325;38,08720779;38,14588165;38,17554474;38,14516449;38,16738892;38,17836761;38,13150024;38,08359146;37,99808502;37,91190338;37,96418762;38,09388351;38,06732941;37,94310379;37,75737762;37,73088455;38,04558945;38,1390152;38,16243362;38,2130661;38,30087662;38,2598114;38,19599152;38,03340149;37,90276337;35,65520477;35,79713821;37,86920166;38,4107933;38,27789688;38,24050522;38,24822617;38,24050522;37,98874283;37,38422012;36,66443253;37,3152771;38,1163559;38,1210556;37,67532349;37,16563416;36,66137695;35,99821854;35,82195282;35,95424271;36,15163422;36,79010773;37,35076141;37,62609863;38,14471817;38,39336014;38,49825668;38,58020401;38,61793518;38,50701141;38,46568298;38,51897049;38,50992584;38,44651031;38,44591141;38,52808762;38,44908142;38,49015045;38,4600296;38,40793228;38,3288269;38,30401993;38,42248535;38,47634888;38,41273499;38,4384079;38,51680374;38,59144211;38,66941833;38,65831375;38,54240417;38,40097427;38,15428162;37,68437958;37,17602158;36,72406006;36,37586594;36,17051697;36,33006668;36,56882858;36,82696152;37,41642761;37,96929169;38,22371674;38,22681427;38,1331749;38,10024261;38,22074509;38,3646431;38,34451294;38,25848389;38,01091003;37,82308578;37,87158203;37,88864899
2657,414551;38,40026093;38,33747864;38,34015656;38,20640564;38,05323792;38,07201385;38,11209106;38,15222168;38,1456604;38,04039001;37,97775269;37,98236465;38,01566696;38,03904724;38,10965347;38,10559082;38,08774567;38,13437271;38,05859756;38,09250259;38,14987183;38,14987183;38,13152313;38,2394104;38,19440079;38,06686401;38,05893707;38,06114578;38,09848022;38,16717911;38,23176193;38,15658188;38,11131668;38,12892151;38,11918259;37,94829559;37,87509155;37,97997284;37,82922745;37,8075943;37,94280624;37,9155159;37,89910507;38,01378632;38,15652847;38,16577148;38,05230713;38,05971527;37,72422028;37,80861282;37,12817764;37,0186615;37,13140488;37,44181442;37,41614532;37,07423401;32,83550262;31,97232246;37,92757034;37,84363556;36,24068451;32,32086563;30,17912102;33,57656097;37,14432144;38,08739471;30,72006416;38,19578552;37,75422287;37,00014877;37,12686157;37,79422379;38,09659195;38,1802063;38,17874146;38,17577362;38,17938232;38,16850281;38,12882614;38,10799026;38,08189011;38,15277481;38,22558212;38,222435;38,18207932;38,14075089;38,00984573;37,94046402;37,9304924;37,47542953;37,18864441;36,29343796;34,97190094;35,61888504;37,13850403;37,7351799;37,15355682;36,06453323;36,69544601;37,67403793;37,7420311;37,51237488;37,32019806;36,67621613;34,86513901;35,11172867;37,59056854;38,31248093;38,01440811;37,46729279;32,73989868;35,882164;32,73989868;31,15454483;29,51175308;30,3607254;33,52718735;35,46477509;36,72124481;37,33773041;37,67641068;37,90041733;38,17417908;38,29640579;38,24656677;38,04243469;37,09196091;34,8276329;29,61310577;35,84857178;37,76059723;38,26369858;38,25066757;37,82967377;37,16685867;37,15795898;37,59566498;38,08853531;38,05535507;38,04707718;37,74251556;37,38680649;37,3181076;37,44392014;37,51983261;37,78770447;37,93972015;38,04689789;38,09672928;38,11497498;38,20517731;38,20568466;38,1347084;38,28853226;38,4032402;38,36372757;38,31018448;38,31781387;38,21913528;38,13250351;38,01663589;38,00082016;37,94976425;37,96002197;37,95564651;37,93559647;37,992733;38,11842728;38,25624466;38,33202744;38,32895279;38,385746;38,50149536;38,50786209;38,38540649;38,29111481;38,32341385;38,36958694;38,40841675;38,39021301
2657,419922;36,33982849;35,99225235;35,9516716;35,6727066;35,6412468;35,97805786;36,30546951;36,41664886;36,41197968;36,39179993;36,3380928;36,29346466;36,34321594;36,40339661;36,47158051;36,14181137;35,74368286;35,62891769;35,78103256;36,0113945;36,47404861;36,47404861;36,86114502;37,41754913;37,74889755;37,97296143;38,05480957;38,05181122;38,14526367;38,14203262;38,02327728;38,05641556;38,04780579;37,96487808;37,89184952;37,94289017;37,93354034;38,01829529;38,17282104;38,12984848;38,1390686;38,05706024;37,91979599;38,00528717;38,15296936;38,08124161;37,93353653;38,01062393;38,06447601;38,09572983;38,02893066;37,94975662;37,64048004;37,72779083;37,39648056;37,40226364;35,25349808;8,352772713;37,49916077;38,02241135;37,91823959;33,62069321;31,31598091;33,36053848;36,74226379;37,76918411;32,4965477;38,33436203;38,21911621;38,05823135;37,95968246;37,73885345;37,42717361;37,36056519;37,56765747;37,76261902;37,95410156;37,93436813;37,93912506;37,99516296;38,11357498;38,17993164;38,12201309;38,05698395;38,08882904;38,0568428;38,09949112;38,13105392;38,23031235;38,28549194;38,21978378;38,064785;38,00857162;38,04363632;38,12546921;38,16707611;38,20894623;38,29226685;38,35042953;38,43916321;38,44153214;38,38725281;38,32619476;38,07868958;36,67165756;35,63064194;37,44914627;38,29230499;38,18370819;38,2496376;38,35752487;38,45744705;38,35752487;38,26499176;38,29322815;38,2741394;38,36621857;38,49398422;38,49413681;38,47750092;38,4621048;38,35089493;38,40649033;38,47262573;38,35434341;38,25476456;38,22510529;38,18243408;38,34780121;38,45555878;38,47753143;38,49033356;38,50239944;38,42819214;38,35650253;38,37014389;38,30438232;38,33323669;38,40885925;38,59883499;38,6609993;38,6649437;38,64964294;38,67795563;38,66364288;38,66113281;38,59352493;38,49856949;38,27889633;37,78170395;37,71590424;38,16718292;38,11090088;37,8315773;37,53672791;37,22811508;36,9264679;36,56961823;36,04279709;35,76249695;35,51696396;35,62543488;36,05499268;36,48514557;36,80680084;37,29569244;37,8208313;38,20882416;38,39043427;38,47091675;38,46729279;38,42893982;38,34101105;37,46452332;34,56615829;31,66889191;33,11631775;35,80584335;36,88863754;36,86276245
2657,424805;38,34742355;38,3794899;38,41202927;38,26869202;38,10055923;38,19017792;38,2126236;38,03209305;37,88228226;37,97447968;38,06120682;38,10420609;38,06804276;37,90336227;37,77965164;37,55049896;36,8335495;33,97875977;32,82939529;30,55943489;29,86744499;29,86744499;32,1823616;35,28911591;37,00564194;37,61607742;37,56069565;37,42848206;37,66908264;37,80044937;37,84378815;37,75205612;37,70667648;37,66347122;37,69091797;37,6194725;37,45990753;37,49350357;37,70373154;37,81589508;37,67168427;37,69752502;37,69881439;37,3867569;36,00970078;32,99603271;30,79126167;33,79179382;36,85308456;37,81164932;37,91397095;37,90028381;37,63088989;37,27833939;37,91064453;34,03266525;35,79792404;27,64709854;36,65017319;34,03536606;36,65474319;27,87125397;29,11703682;24,24599838;24,3081913;29,3616333;38,02893066;38,01524734;38,01823807;38,03684235;38,08157349;38,11364365;38,20230103;38,25082779;37,54148102;37,0828743;35,85010147;31,37377357;31,66028786;31,34855461;33,98929977;36,50979614;36,86262512;36,71964264;36,82872009;36,96108627;37,27666855;37,55148697;37,78167725;37,82401657;37,37851715;37,27810287;37,3026619;37,24237061;37,10566711;37,33074188;37,73114014;38,00954437;38,15784073;38,1053009;38,09598923;38,09057617;37,67506027;36,22676086;35,77465057;37,44590378;38,07624817;38,00691223;38,25066376;38,29239655;38,19429016;38,16199493;38,19429016;38,20822525;38,11340714;38,17800522;38,28243256;38,21527863;38,00342178;37,96028519;37,88632202;37,76025391;37,72888565;37,54000473;37,3730278;37,39803314;37,52909088;37,80690002;37,90947723;37,93842697;37,97104645;38,03493118;37,87400436;37,5534935;37,17097092;36,40179062;35,50917053;34,52332687;34,44493866;35,10501862;35,93400574;36,45342636;36,84880829;37,25632858;37,64543152;37,92116165;38,153862;38,34505463;38,40964127;38,30536652;38,33371735;38,41958237;38,52235031;38,50315094;38,53908539;38,46778107;38,3978653;38,31188583;38,23973846;38,17345428;38,18565369;38,27000809;38,31498337;38,36618042;38,30946732;38,35681915;38,45605087;38,52084351;38,52528;38,46634293;38,41490173;38,39112091;38,34486008;38,19055557;37,99919128;37,76303482;37,20344162;36,92133713;37,91796875;38,19584656
2657,429688;38,38820267;38,41396332;38,47921753;38,4403038;38,29201889;38,20923615;38,17282104;38,21195221;38,12522507;38,13599396;38,2018013;38,19468307;38,17194748;38,02384949;37,89831924;37,91270065;37,93486023;37,96629333;38,03305435;38,09786987;38,12883759;38,12883759;38,08231354;37,877285;36,99786377;35,59555054;34,33095932;34,0100441;34,89694214;35,98294067;37,14535141;37,840065;38,129673;38,13764572;37,96865463;37,9532814;37,93619919;37,92731094;38,0423851;38,07052994;38,10073471;38,06037903;37,90752029;37,92988205;38,13547134;38,10527039;37,9216156;37,8759613;37,89447403;37,89204407;37,84803391;37,81110764;37,48445129;37,55600739;37,25804138;37,43104935;36,10847092;27,96906853;35,99129868;37,52547836;37,06106186;33,45160294;32,03040314;34,3454628;36,9646492;37,54452515;35,28954315;35,66678619;35,98682022;36,65515137;37,4019165;37,84231949;38,02858734;38,11120605;38,16792297;38,16035461;38,09335709;38,08072662;38,03730011;37,82191086;37,54043579;37,4899025;37,79320526;38,09609985;38,18990707;38,13736343;38,23828125;38,28679657;38,25199509;38,12377167;37,97676086;37,88900757;37,84046173;37,79962158;37,84046555;37,73648071;37,69182968;37,74980164;37,8528862;37,85342026;37,740448;37,75599289;37,60402679;36,83545685;35,99622345;37,03803253;37,8092804;38,04056168;38,22959137;38,19972229;38,29465866;38,21490097;38,29465866;38,2820015;38,22579956;38,28712845;38,3807869;38,50461578;38,46659088;38,37616348;38,24923325;38,26550674;38,32879639;38,30677795;38,12570572;37,99129486;37,90099716;38,20227051;38,41340256;38,45881271;38,45098877;38,42945099;38,2812767;38,19208145;38,33122635;38,31093216;38,3770256;38,4040184;38,53048325;38,58888245;38,69049454;38,67988968;38,57394409;38,47503662;38,43750763;38,33257294;37,94688416;37,12903595;36,04694748;35,05703354;34,47729492;34,56743622;35,05944443;35,55750656;36,27598953;37,15105057;37,9077034;38,22804642;38,26376724;38,2204361;38,17191315;38,15003967;38,06114578;37,95301056;37,79843521;37,66974258;37,58271027;37,47468185;37,31996536;37,16291428;36,95055008;36,80579758;35,07185364;34,96758652;33,1074791;34,14281082;36,70034027;37,99753189;38,29011917;38,4018631
2657,435059;38,46052551;38,40328217;38,40211105;38,3704071;38,29024506;38,27479553;38,24225235;38,24915695;38,17458725;38,21105957;38,23931503;38,30926895;38,33806229;38,12543488;38,17633438;38,15003586;38,110569;38,08773422;38,07419586;38,07461166;38,03870392;38,03870392;38,00894547;37,76781845;37,1174202;37,08526611;37,71570587;38,05320358;38,20404816;38,04504395;38,04445267;38,23451614;38,23353577;37,97242737;38,11443329;37,98663712;37,93205261;37,82221985;37,95915222;37,83819962;37,48074722;36,59761047;35,53687668;36,53660202;37,66070175;38,08390427;38,15616989;38,10651016;38,01895142;37,95433044;37,85741806;37,69396591;37,06661224;36,97482681;36,99729538;37,25539398;35,74599457;27,5533638;36,09024811;38,04980087;36,67765045;32,72975159;31,89951897;34,0595665;36,72021103;37,90550613;37,21160126;36,89553833;36,58775711;37,10076141;37,69997025;38,01959991;38,12799835;38,14168167;38,15866089;38,12836456;38,02337265;37,81206894;37,62356949;37,34396362;37,24654388;37,40092087;37,6249733;37,78997421;37,85517883;37,89672089;37,94412231;38,17036438;38,23422241;38,13245773;38,08760834;38,19605255;38,28380966;38,28713608;38,28183365;38,04250717;37,81053162;37,72510147;37,79986572;37,86261368;37,99044418;38,05940628;37,82767105;37,15557098;36,5128746;37,51793671;38,01478195;38,06196594;38,29466248;38,31681824;37,96002197;38,07632828;37,96002197;38,00213623;37,90063477;38,0628624;38,29414368;38,2266655;37,89730835;37,75670624;37,33903885;36,8127594;36,64596939;37,1875267;37,74049377;37,85621262;37,7499733;37,73643494;37,72140121;37,78259277;37,87574768;37,88137817;37,82249832;37,85704422;38,18677139;38,32677078;38,40266037;38,44548798;38,5555191;38,5521965;38,62235641;38,54701233;38,08247757;37,96419525;38,31687546;38,50384903;38,56435394;38,64165878;38,61446381;38,50250244;38,43070602;38,4847641;38,4344101;37,83850098;36,48098373;34,59525299;34,84706879;36,86882782;37,88342285;38,17176056;38,27342606;38,32421112;38,33836365;38,3603363;38,32776642;38,3030777;38,36411285;38,39613342;38,34579086;38,31446457;38,19860458;38,07346344;37,9826355;38,04621887;38,18867874;38,32071686;38,46003723;38,42739105;38,43379211;38,43953323
