DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPerm;nmrPhie;nmrPhiT;PE;RES10;RES90
2203,9652;12,2391;2,7396;58,6022;116,4287;17,0761;0,0127;0,0254;0,0743;0,0411;0,0558;4,129;1950;1053,5508
2204,1176;12,2277;2,6876;57,0557;114,0303;17,8505;0,0195;0,0335;0,205;0,047;0,0621;4,4709;1950;946,4002
2204,27;12,2344;2,6722;56,7189;111,9898;18,8925;0,0213;0,0306;0,148;0,0438;0,0529;4,7251;1950;1004,0217
2204,4224;12,2349;2,7013;58,1057;110,9562;20,6502;0,0177;0,0293;0,1314;0,0421;0,0444;4,8323;1950;1101,8488
2204,5748;12,2294;2,707;61,8796;109,4585;20,3473;0,0137;0,0283;0,1239;0,0409;0,0435;4,937;1950;1227,3389
2204,7272;12,2429;2,6669;64,7701;109,2897;20,7005;0,0147;0,0297;0,1634;0,044;0,044;5,1171;1950;1455,3438
2204,8796;12,27;2,6555;66,359;109,8481;21,6783;0,0185;0,0327;0,2335;0,0488;0,0483;5,3048;1950;1823,0559
2205,032;12,2413;2,68;65,7375;110,9527;22,2764;0,0225;0,0338;0,2853;0,0487;0,049;5,4188;1950;1810,8352
2205,1844;12,2388;2,6843;62,3422;111,9285;23,2181;0,0217;0,0317;0,1934;0,0454;0,049;5,4301;1950;1474,7798
2205,3368;12,2408;2,6815;57,1092;113,4912;23,181;0,0221;0,0292;0,13;0,0424;0,0485;5,394;1950;1454,3997
2205,4892;12,2445;2,6823;56,1181;114,647;23,3088;0,0199;0,0244;0,0563;0,0419;0,048;5,3789;1950;1456,3164
2205,6416;12,2439;2,6992;60,6722;115,2458;22,2331;0,0183;0,0242;0,0546;0,0468;0,0476;5,338;1903,739;1039,8228
2205,794;12,2483;2,716;64,9145;116,2857;21,7822;0,0173;0,0255;0,0676;0,0492;0,0491;5,2646;1609,2841;728,4656
2205,9464;12,2475;2,6864;68,628;120,3491;23,5874;0,0198;0,0262;0,0759;0,0499;0,0502;5,1181;1172,6921;525,1891
2206,0988;12,2486;2,6816;70,4471;122,5129;24,99;0,0233;0,0268;0,0838;0,05;0,0477;4,9714;794,4987;371,6664
2206,2512;12,25;2,6929;71,4009;123,5759;26,9282;0,03;0,0262;0,0794;0,0451;0,0454;4,8442;567,0685;275,1347
2206,4036;12,2525;2,6843;71,4048;123,0095;26,8357;0,0301;0,026;0,0739;0,0475;0,0483;4,7588;391,6604;196,7664
2206,556;12,2563;2,6984;69,4827;122,1045;26,3087;0,0274;0,0269;0,0848;0,0558;0,0569;4,7034;259,1746;138,9903
2206,7084;12,2491;2,6962;67,3103;121,0923;26,5012;0,0358;0,0284;0,1053;0,06;0,0642;4,6774;176,6599;101,9452
2206,8608;12,2485;2,6848;65,7551;123,1038;27,1281;0,0565;0,0299;0,1292;0,064;0,0669;4,645;135,7469;82,0838
2207,0132;12,252;2,6611;64,9022;121,8791;27,3034;0,083;0,0307;0,1468;0,0664;0,0693;4,661;118,0943;74,1804
2207,1656;12,2483;2,6503;64,364;120,0685;25,5903;0,0862;0,0268;0,0961;0,0646;0,0729;4,7135;111,3155;71,7116
2207,318;12,255;2,6542;64,112;114,5757;25,1651;0,0814;0,0231;0,068;0,0672;0,0796;4,7843;107,2249;71,0007
2207,4704;12,284;2,6599;63,7384;113,2332;26,1782;0,0719;0,0228;0,0649;0,0684;0,0783;4,8478;110,076;71,6691
2207,6228;12,3379;2,6629;64,2066;109,8116;27,4232;0,0704;0,023;0,065;0,0693;0,075;4,9068;126,0701;80,304
2207,7752;12,3965;2,677;64,6577;107,5193;27,4072;0,0674;0,027;0,0968;0,0686;0,0717;4,9814;158,1012;96,4348
2207,9276;12,4255;2,6949;64,5259;106,4845;26,9721;0,0688;0,0309;0,151;0,0686;0,0704;5,0564;202,8137;113,6984
2208,08;12,4224;2,6854;63,8214;103,3694;27,3229;0,0683;0,032;0,1684;0,0652;0,0662;5,0485;263,5706;135,8133
2208,2324;12,3182;2,6713;62,5517;102,7782;30,8182;0,0704;0,032;0,1677;0,0615;0,0584;4,99;359,5492;166,3934
2208,3848;12,2561;2,6831;60,4684;99,4305;35,2775;0,062;0,0314;0,1608;0,0569;0,0515;4,8909;516,61;204,8408
2208,5372;12,2481;2,7145;57,372;97,0851;37,2375;0,0468;0,0255;0,0739;0,0437;0,0444;4,8374;782,1082;284,0474
2208,6896;12,2442;2,7252;54,7565;96,0017;36,1599;0,0278;0,0211;0,0406;0,0348;0,0359;4,7691;1186,7126;434,278
2208,842;12,2425;2,719;54,914;97,7177;36,784;0,0192;0,0306;0,1672;0,0451;0,0479;4,7354;1595,7592;637,9971
2208,9944;12,2135;2,7241;56,8454;102,988;39,4769;0,0183;0,0372;0,3502;0,0517;0,0699;4,6865;1871,4673;904,3816
2209,1468;12,2204;2,7052;60,6746;111,3901;38,546;0,0213;0,0461;1,1733;0,0606;0,088;4,6276;1950;1121,3125
2209,2992;12,2308;2,615;62,8383;115,1395;31,9526;0,0309;0,0746;8,3038;0,0896;0,1043;4,5146;1950;1295,1108
2209,4516;12,2436;2,5763;63,9364;116,9393;25,7045;0,0523;0,0916;36,7941;0,1084;0,1113;4,4668;1950;1442,6964
2209,604;12,2495;2,533;63,7765;116,7577;24,1043;0,0838;0,1167;131,9398;0,1348;0,1345;4,5801;1950;1518,3379
2209,7564;12,2542;2,4854;64,1497;117,1013;24,9963;0,1182;0,1305;191,5262;0,1495;0,1665;4,8883;1950;1506,9795
2209,9088;12,2694;2,4556;64,3509;116,6466;27,3233;0,1459;0,1461;289,5092;0,1657;0,187;5,2792;1950;1536,4098
2210,0612;12,2792;2,3839;64,7003;116,5921;27,9854;0,1727;0,1755;583,6251;0,1942;0,2049;5,6853;1950;1571,7324
2210,2136;12,2811;2,3497;64,7403;116,0582;29,137;0,1938;0,1823;820,6151;0,2053;0,2116;6,0558;1950;1644,6365
2210,366;12,2642;2,34;65,03;115,6351;27,7439;0,1993;0,1555;199,0682;0,1948;0,201;6,4273;1950;1738,613
2210,5184;12,2491;2,3341;65,2208;116,2372;26,5218;0,1944;0,138;87,9752;0,1856;0,1886;6,8083;1950;1822,9099
2210,6708;12,2558;2,3861;65,3277;117,1032;25,8416;0,1887;0,1201;40,5103;0,1749;0,1767;7,1347;1950;1870,5737
2210,8232;12,2584;2,3767;65,497;117,7321;24,644;0,2002;0,0996;17,7127;0,151;0,1638;7,3586;1950;1874,469
2210,9756;12,248;2,3605;65,7529;120,328;23,3205;0,2048;0,0993;22,8271;0,1343;0,1438;7,179;1950;1848,1987
2211,128;12,2368;2,4344;65,9815;119,0343;21,636;0,1949;0,1068;40,1028;0,1397;0,1405;6,6807;1950;1812,2622
2211,2804;12,2314;2,4632;65,5825;118,4766;20,0688;0,1773;0,1076;35,2144;0,1466;0,152;6,1234;1950;1779,6675
2211,4328;12,2421;2,3818;65,0103;116,5652;20,2269;0,1688;0,108;31,4262;0,1538;0,1581;5,8652;1950;1761,0924
2211,5852;12,2213;2,4005;64,7686;115,6315;20,2193;0,1858;0,1052;23,206;0,164;0,1636;5,7702;1950;1810,1967
2211,7376;12,2147;2,5339;64,6498;115,5623;21,6333;0,1804;0,1101;28,6199;0,1688;0,1695;5,6198;1950;1864,9233
2211,89;12,2369;2,552;65,0856;115,7843;21,7665;0,1568;0,1182;45,1462;0,1608;0,1677;5,391;1950;1920,6501
2212,0424;12,2618;2,4619;65,8325;117,9349;20,9778;0,1371;0,1206;55,1464;0,1602;0,1629;5,4053;1950;1947,8054
2212,1948;12,2582;2,4045;66,7249;118,9962;19,208;0,1454;0,1224;65,417;0,1599;0,1619;5,7803;1950;1950
2212,3472;12,2371;2,3352;67,282;120,2634;17,2889;0,1946;0,1156;45,8468;0,1609;0,161;6,4887;1950;1947,0498
2212,4996;12,2731;2,3311;67,2637;122,3734;17,4258;0,2246;0,0958;15,3265;0,1566;0,1571;7,3343;1950;1932,6304
2212,652;12,2955;2,3575;66,7211;124,6439;18,6688;0,2359;0,0784;6,1124;0,1452;0,1461;7,9437;1950;1918,3411
2212,8044;12,2971;2,3856;65,7925;125,3561;19,3105;0,2149;0,0737;4,7931;0,1341;0,131;8,1634;1950;1909,2792
2212,9568;12,3254;2,4579;64,8796;125,0396;18,8782;0,2036;0,0713;4,6307;0,1236;0,1282;7,8982;1950;1904,59
2213,1092;12,3462;2,4607;64,1667;125,2708;17,9152;0,2061;0,0903;26,5464;0,1203;0,1282;7,3688;1950;1900,9355
2213,2616;12,3249;2,3994;63,7067;124,6341;17,3996;0,2087;0,1227;224,8241;0,1358;0,1396;6,7729;1950;1897,6499
2213,414;12,3206;2,3936;63,9843;123,6578;17,2269;0,1968;0,1384;825,1551;0,1471;0,1479;6,1812;1950;1897,5521
2213,5664;12,3201;2,3725;64,4986;123,8128;17,2106;0,1755;0,1338;618,3543;0,1437;0,1414;5,7259;1950;1903,8662
2213,7188;12,3037;2,43;65,0835;124,0032;18,097;0,1548;0,127;435,7584;0,1386;0,1307;5,4708;1950;1914,4565
2213,8712;12,2712;2,4839;65,3025;123,0991;20,0278;0,137;0,1005;69,1765;0,1178;0,119;5,4718;1950;1922,396
2214,0236;12,2412;2,5406;65,4091;121,5362;23,049;0,1208;0,08;16,7425;0,1;0,1018;5,4984;1950;1921,321
2214,176;12,2429;2,5751;65,0027;119,9992;24,9022;0,112;0,0683;5,6175;0,0939;0,0948;5,3735;1950;1912,5146
2214,3284;12,2437;2,5796;64,6456;118,3926;26,0135;0,106;0,064;3,3377;0,0973;0,1;5,0037;1950;1903,9084
2214,4808;12,2168;2,5528;64,7243;118,6406;24,8823;0,0987;0,0606;2,3519;0,1006;0,1036;4,5971;1950;1904,2439
2214,6332;12,1888;2,5931;64,9843;118,6455;24,1977;0,0951;0,0666;3,7991;0,1029;0,107;4,4295;1950;1916,9244
2214,7856;12,1956;2,5548;65,3323;118,9794;25,5408;0,0925;0,0815;37,3739;0,1036;0,1108;4,6817;1950;1937,7126
2214,938;12,213;2,6285;65,2606;122,1955;26,8778;0,0975;0,1033;286,6945;0,1067;0,1112;5,1731;1950;1950
2215,0904;12,2376;2,5455;64,3648;124,0013;27,0973;0,1135;0,1061;246,5047;0,11;0,1194;5,5281;1950;1950
2215,2428;12,2355;2,5114;63,3323;123,1421;23,8244;0,1428;0,111;243,1995;0,1151;0,132;5,7652;1950;1950
2215,3952;12,2427;2,4376;62,4788;120,8511;20,9944;0,1732;0,1337;469,0931;0,1376;0,1459;6,0689;1950;1950
2215,5476;12,2529;2,378;64,0102;118,426;20,051;0,1961;0,1568;1260,0298;0,1605;0,1683;6,4381;1950;1950
2215,7;12,261;2,4143;64,1756;118,6583;20,6111;0,2036;0,1817;4139,5835;0,1866;0,1906;6,6339;1950;1950
2215,8524;12,2657;2,3438;64,3247;118,6378;20,1539;0,2019;0,1871;4117,5825;0,1937;0,202;6,5278;1950;1950
2216,0048;12,27;2,3209;63,9991;118,7422;19,692;0,1863;0,1868;3739,0076;0,1966;0,1904;6,2069;1950;1950
2216,1572;12,2529;2,3374;64,1109;117,783;19,2348;0,1739;0,138;140,5914;0,1623;0,1749;5,8368;1950;1950
2216,3096;12,2447;2,4026;64,1244;117,0579;20,4299;0,1634;0,114;65,0184;0,136;0,1463;5,5417;1950;1950
2216,462;12,2259;2,409;64,1432;116,1638;20,6643;0,1581;0,109;90,0823;0,1268;0,13;5,3695;1950;1950
2216,6144;12,2127;2,4377;64,0703;114,8552;20,6219;0,1492;0,1159;119,725;0,1349;0,1419;5,3392;1950;1950
2216,7668;12,2358;2,4384;63,8464;112,9798;20,7311;0,1368;0,1227;145,4314;0,1445;0,1537;5,4316;1950;1950
2216,9192;12,2681;2,3946;63,1054;110,5556;20,8709;0,1128;0,1277;84,5618;0,1661;0,165;5,6545;1950;1938,0645
2217,0716;12,288;2,3576;61,8565;108,0181;20,756;0,0895;0,1255;64,7287;0,1727;0,172;5,9806;1950;1900,0936
2217,224;12,2876;2,3668;60,0873;105,7772;19,8513;0,0906;0,1022;23,3618;0,1503;0,1524;6,2668;1950;1861,4246
2217,3764;12,2374;2,3665;58,5618;104,0436;19,4413;0,1191;0,0869;10,2745;0,1353;0,1362;6,3567;1950;1831,8997
2217,5288;12,2178;2,4345;56,7995;102,2025;17,95;0,131;0,0717;4,3486;0,1199;0,1292;6,0217;1950;1798,1758
2217,6812;12,1858;2,539;55,7089;101,7043;16,2717;0,1148;0,059;1,9473;0,1016;0,1222;5,3513;1950;1810,9453
2217,8336;12,1824;2,6281;55,0297;101,9199;15,5525;0,0724;0,0536;1,3465;0,0878;0,1051;4,6365;1950;1750,8645
2217,986;12,1813;2,598;55,3529;102,6238;15,6012;0,0481;0,0533;1,5083;0,074;0,0852;4,1807;1950;1615,6865
2218,1384;12,1795;2,5527;55,4541;103,1601;16,1691;0,0385;0,0509;1,3264;0,0664;0,0732;4,0617;1950;1604,4766
2218,2908;12,1832;2,5365;55,3063;103,275;16,7941;0,0487;0,0496;1,2958;0,0604;0,0797;4,1899;1950;1516,2944
2218,4432;12,1879;2,5256;54,6876;102,8632;17,4596;0,0631;0,0605;3,1087;0,0705;0,0904;4,4195;1950;1463,772
2218,5956;12,1879;2,5598;55,287;102,3599;18,6149;0,0843;0,0863;12,9046;0,1022;0,1204;4,6918;1950;1501,0953
2218,748;12,1905;2,4659;55,2297;101,696;18,1798;0,1133;0,1031;27,6039;0,1287;0,1423;4,9178;1950;1626,3708
2218,9004;12,2077;2,4485;54,8116;101,2183;18,8764;0,1339;0,11;39,6359;0,139;0,1531;4,9887;1950;1654,6835
2219,0528;12,2159;2,4007;54,3126;100,7999;19,0521;0,1366;0,1178;60,3736;0,1492;0,1591;4,8854;1950;1737,1012
2219,2052;12,2173;2,4301;54,0427;100,6259;20,0304;0,1179;0,133;126,087;0,1573;0,1653;4,776;1950;1774,015
2219,3576;12,2116;2,4725;53,735;100,5957;20,1392;0,1057;0,1464;223,3909;0,1616;0,1762;4,7804;1950;1821,5789
2219,51;12,2285;2,4055;53,6071;101,1349;21,118;0,1069;0,1482;279,129;0,1603;0,1752;4,9677;1950;1867,9711
2219,6624;12,2672;2,4349;53,233;101,6347;22,756;0,1272;0,1431;241,3513;0,1566;0,1652;5,187;1950;1944,8119
2219,8148;12,2828;2,4374;53,6486;102,1045;24,593;0,1443;0,1381;206,9148;0,1536;0,1625;5,3898;1950;1930,3612
2219,9672;12,2883;2,4557;53,3724;102,1666;24,7419;0,1645;0,1348;177,1897;0,1576;0,1612;5,4795;1950;1880,436
2220,1196;12,2854;2,4168;54,0299;101,8969;22,9804;0,177;0,1376;201,3683;0,1633;0,1634;5,5257;1950;1764,9033
2220,272;12,2737;2,4015;54,2889;101,4993;21,3276;0,1794;0,1282;133,664;0,1532;0,1555;5,614;1950;1708,9644
2220,4244;12,265;2,3656;54,9828;101,1714;20,6673;0,1629;0,1205;81,3049;0,1485;0,1486;5,7302;1950;1896,139
2220,5768;12,2571;2,4033;55,2347;101,4153;20,1255;0,1541;0,1124;49,5699;0,1449;0,1496;5,8888;1950;1950
2220,7292;12,2535;2,4714;55,5152;101,7649;19,6169;0,1623;0,1012;21,7669;0,1518;0,1521;6,1073;1950;1950
2220,8816;12,2528;2,3441;55,8856;102,1231;18,8292;0,1892;0,0891;10,4554;0,1609;0,16;6,2612;1950;1950
2221,034;12,263;2,4238;56,5677;102,5632;19,1279;0,1873;0,0778;5,8602;0,1576;0,1571;6,2171;1950;1950
2221,1864;12,2603;2,4247;57,2798;103,2956;19,148;0,1536;0,0755;5,2156;0,1482;0,1416;5,937;1950;1950
2221,3388;12,2425;2,5276;57,8702;103,9702;20,1257;0,1118;0,0748;5,2004;0,1393;0,1419;5,6614;1950;1947,3125
2221,4912;12,2504;2,5781;58,2042;104,5663;21,9092;0,0815;0,0887;11,6502;0,1375;0,1454;5,491;1950;1908,7827
2221,6436;12,2497;2,5954;58,2807;104,6374;22,585;0,0844;0,111;34,9402;0,1516;0,1604;5,4197;1950;1847,9104
2221,796;12,2494;2,5724;58,2227;104,3851;22,4303;0,0874;0,1339;96,0555;0,1685;0,1765;5,3433;1950;1742,4401
2221,9484;12,2515;2,5772;57,9877;104,2094;20,8487;0,0999;0,1469;190,989;0,1752;0,1878;5,3102;1950;1630,5237
2222,1008;12,2552;2,4962;57,7427;104,0804;20,9771;0,1102;0,1605;409,353;0,1825;0,1956;5,2907;1950;1565,7406
2222,2532;12,2598;2,5005;57,3241;104,1733;20,8386;0,1298;0,178;864,1406;0,1936;0,2024;5,3602;1950;1561,6331
2222,4056;12,2695;2,4632;57,4932;104,3397;20,1443;0,1515;0,1786;961,321;0,1931;0,2023;5,4514;1950;1624,9451
2222,558;12,2701;2,4183;57,7182;104,8649;20,533;0,1728;0,1676;886,0707;0,1828;0,1886;5,5412;1950;1647,9286
2222,7104;12,2672;2,3573;58,3058;105,461;20,2283;0,1831;0,165;784,9434;0,183;0,1842;5,5607;1950;1686,6989
2222,8628;12,2479;2,3456;58,7454;106,033;21,3024;0,1827;0,1636;710,3914;0,1845;0,1896;5,4973;1950;1704,8113
2223,0152;12,2439;2,3843;59,0662;106,0642;20,9588;0,1801;0,173;757,9688;0,1973;0,1969;5,3963;1950;1725,1871
2223,1676;12,2552;2,3657;59,3834;106,1041;22,6049;0,1855;0,1797;599,7405;0,2082;0,2116;5,3059;1950;1709,6863
2223,32;12,2612;2,3561;60,0401;106,0597;23,2411;0,1971;0,1786;475,0229;0,2054;0,2164;5,2973;1950;1656,3962
2223,4724;12,2612;2,3509;60,3002;105,9253;24,2459;0,195;0,169;327,1436;0,1978;0,2044;5,3581;1950;1576,2734
2223,6248;12,2511;2,3729;60,7879;105,866;23,8423;0,1743;0,1567;214,1989;0,1887;0,1895;5,3853;1950;1480,2517
2223,7772;12,2241;2,4728;60,5897;105,8725;24,5209;0,1425;0,1195;48,1179;0,166;0,1736;5,356;1950;1455,5327
2223,9296;12,204;2,4982;60,4307;106,2829;23,8452;0,1242;0,0894;11,367;0,147;0,1499;5,3911;1950;1592,4923
2224,082;12,1958;2,4899;59,7032;106,4044;23,1528;0,1142;0,0796;8,2745;0,1277;0,1309;5,5139;1950;1700,3069
2224,2344;12,2043;2,4864;59,2542;106,2047;22,6553;0,1098;0,1027;35,8594;0,1351;0,147;5,6475;1950;1781,3148
2224,3868;12,2144;2,5456;58,5575;105,4687;22,7726;0,1118;0,1254;134,099;0,1438;0,1588;5,6516;1950;1929,4257
2224,5392;12,2154;2,502;57,7487;104,61;24,7926;0,1369;0,1445;245,8242;0,1637;0,1705;5,5967;1950;1950
2224,6916;12,2201;2,3908;57,3535;104,5056;25,2788;0,1717;0,1595;338,2739;0,1791;0,1894;5,5246;1950;1950
2224,844;12,2181;2,3567;57,0561;104,5578;25,2398;0,1967;0,1643;339,404;0,1814;0,1988;5,4687;1950;1950
2224,9964;12,2189;2,3638;57,064;104,734;23,6423;0,2045;0,1644;383,4095;0,1795;0,194;5,4413;1950;1950
2225,1488;12,2207;2,3691;57,0349;104,7396;23,2518;0,1985;0,1634;438,2214;0,1765;0,1846;5,4455;1950;1950
2225,3012;12,2236;2,3793;57,1219;105,2924;22,8919;0,1901;0,1516;459,2547;0,1648;0,1739;5,4785;1950;1950
2225,4536;12,2314;2,3911;57,5932;105,2899;23,8242;0,1747;0,1335;233,3619;0,1516;0,1563;5,4968;1950;1950
2225,606;12,2343;2,4664;57,8709;105,1825;23,9965;0,1625;0,1263;158,522;0,1463;0,1495;5,4783;1950;1950
2225,7584;12,2344;2,4811;58,1036;104,0319;24,9911;0,1633;0,1282;140,3346;0,1492;0,1583;5,4789;1950;1950
2225,9108;12,2344;2,4421;57,7621;102,7906;25,4351;0,1746;0,1302;127,3743;0,1523;0,1629;5,5101;1950;1943,9321
2226,0632;12,2341;2,406;58,0442;102,022;26,5984;0,1856;0,1308;105,5706;0,1556;0,1657;5,5874;1950;1905,7515
2226,2156;12,2331;2,4416;58,0994;102,3834;27,8953;0,1768;0,1202;63,4524;0,1478;0,1587;5,624;1950;1786,8998
2226,368;12,2278;2,4498;58,7653;103,8747;28,2524;0,1619;0,1097;41,5416;0,1382;0,1468;5,6319;1950;1641,7056
2226,5204;12,228;2,4937;60,3593;106,8032;28,2108;0,1457;0,1083;43,2848;0,1349;0,1371;5,6028;1950;1575,8903
2226,6728;12,2297;2,4805;62,4341;111,0611;28,7617;0,1351;0,1067;46,2265;0,1312;0,1312;5,5703;1950;1460,5454
2226,8252;12,2336;2,4743;64,5144;116,4774;28,1917;0,1234;0,1016;49,2282;0,1239;0,1248;5,5034;1950;1337,1301
2226,9776;12,2307;2,4803;66,5549;121,5977;29,371;0,1115;0,085;20,1866;0,1075;0,1092;5,4175;1950;1265,4302
2227,13;12,2295;2,5288;68,6518;125,2136;30,788;0,0921;0,0652;4,5338;0,0907;0,0918;5,2896;1950;1209,0305
2227,2824;12,2266;2,6085;69,646;126,8183;32,5587;0,0688;0,054;1,7076;0,0814;0,0764;5,175;1950;1151,4563
2227,4348;12,2184;2,6364;69,7541;127,186;32,7117;0,05;0,043;0,5877;0,0724;0,0719;5,1212;1950;1005,7606
2227,5872;12,2169;2,6446;69,5647;127,0409;32,9846;0,0486;0,0352;0,2474;0,0667;0,069;5,0901;1950;926,3736
2227,7396;12,2135;2,6369;69,5282;126,9693;33,9373;0,0563;0,0328;0,1904;0,0685;0,0698;5,0486;1950;903,0645
2227,892;12,2083;2,6215;69,7111;126,9811;33,4721;0,0687;0,0387;0,3582;0,0765;0,0785;4,9525;1950;860,8722
2228,0444;12,2058;2,5755;69,85;126,1115;30,5387;0,0757;0,0406;0,4345;0,0764;0,0787;4,8939;1950;717,7146
2228,1968;12,1993;2,5941;69,5069;124,8947;28,1012;0,0731;0,0418;0,4978;0,0751;0,0718;4,8699;1950;632,1232
2228,3492;12,2013;2,6281;69,081;123,9213;27,11;0,0625;0,037;0,3183;0,0637;0,0645;4,8883;1948,8346;575,0996
2228,5016;12,2028;2,6241;68,6373;123,7038;27,6894;0,0497;0,0329;0,1924;0,0592;0,0597;4,9239;1910,6041;510,3221
2228,654;12,1995;2,6378;68,5665;123,6755;29,8111;0,0421;0,0321;0,1729;0,0583;0,0585;4,9615;1777,2958;450,1819
2228,8064;12,1976;2,6686;68,6615;123,0339;31,0868;0,0412;0,0327;0,1864;0,0588;0,0594;4,9833;1566,899;401,0259
2228,9588;12,1951;2,6572;69,1453;122,8038;32,0249;0,0443;0,0333;0,2031;0,0592;0,0588;5,0084;1340,1123;360,272
2229,1112;12,191;2,6165;69,3849;123,974;30,6634;0,0502;0,0346;0,2463;0,0584;0,0584;5,066;1124,1631;330,9359
2229,2636;12,1989;2,6078;69,8642;126,0709;29,5261;0,0509;0,0371;0,3208;0,0634;0,0629;5,116;950,7539;314,138
2229,416;12,1937;2,6451;69,9475;127,7194;27,884;0,0449;0,0382;0,3486;0,0694;0,069;5,1578;834,1907;299,2923
2229,5684;12,1951;2,6489;69,5909;124,936;27,6553;0,0435;0,0394;0,3937;0,0716;0,0731;5,1528;749,816;290,6068
2229,7208;12,1975;2,5938;68,8656;122,4406;27,8894;0,0494;0,0406;0,4438;0,0733;0,072;5,1819;649,4897;272,1182
2229,8732;12,1974;2,6154;68,6351;119,8338;29,5711;0,0621;0,0411;0,4883;0,0699;0,0701;5,2051;567,4653;257,2435
2230,0256;12,1872;2,6252;68,2167;119,6899;30,563;0,0709;0,0386;0,3824;0,0655;0,066;5,2541;542,1158;232,9152
2230,178;12,1855;2,6493;67,8284;118,0761;31,3802;0,0632;0,0348;0,2378;0,0646;0,0652;5,2538;609,9167;243,7302
2230,3304;12,1859;2,6829;67,8793;117,2554;30,9325;0,0469;0,0325;0,1805;0,0639;0,07;5,2328;612,7363;278,438
2230,4828;12,1882;2,6826;67,9449;117,6403;30,8968;0,0359;0,0307;0,148;0,0636;0,0738;5,2356;518,897;257,8311
2230,6352;12,2;2,6564;68,2114;119,428;30,9563;0,0473;0,0331;0,2031;0,0668;0,0775;5,2686;383,5745;188,3323
2230,7876;12,2002;2,6323;68,4151;122,2169;31,7857;0,0701;0,038;0,3375;0,0683;0,0815;5,2494;272,8983;145,9344
2230,94;12,1923;2,6384;68,1789;123,2861;32,4619;0,0822;0,0401;0,4127;0,0698;0,0795;5,091;213,282;120,1377
2231,0924;12,1775;2,6597;67,3425;123,1814;33,0242;0,0795;0,0404;0,4253;0,074;0,0807;4,8659;185,5607;108,5606
2231,2448;12,1633;2,6282;66,3492;119,4982;34,1399;0,078;0,0408;0,4433;0,0782;0,0816;4,7326;183,0889;110,0794
2231,3972;12,1633;2,6004;65,3847;117,0682;33,8012;0,0846;0,0422;0,5082;0,0826;0,0825;4,8029;206,4333;126,6929
2231,5496;12,1665;2,6148;64,4687;112,9862;30,9746;0,0903;0,0432;0,5614;0,0826;0,0826;4,9691;265,0296;154,9884
2231,702;12,1688;2,6009;63,3606;108,5249;27,2106;0,0892;0,0405;0,4347;0,0773;0,0777;5,0925;357,4133;195,9987
2231,8544;12,1693;2,5894;62,2005;104,3294;23,0775;0,0816;0,039;0,3729;0,0721;0,0722;5,0877;432,473;242,3745
2232,0068;12,1681;2,5969;61,3748;102,2741;21,383;0,0767;0,0381;0,3422;0,0671;0,0769;5,0282;443,1702;253,8684
2232,1592;12,1632;2,6436;61,5328;105,1352;20,0748;0,0698;0,0436;0,6217;0,0646;0,0832;4,9567;377,0216;189,5629
2232,3116;12,1626;2,6146;62,6629;112,5342;21,87;0,0702;0,0564;1,8502;0,0722;0,094;4,9428;269,0733;131,9529
2232,464;12,1725;2,5806;63,7912;120,1367;24,1458;0,085;0,0663;4,4465;0,0802;0,0939;4,996;224,2174;108,0294
2232,6164;12,181;2,5697;64,8811;122,7736;26,3758;0,1019;0,067;6,1464;0,0785;0,0834;5,097;260,1039;115,6893
2232,7688;12,1792;2,5747;65,8255;124,565;24,6003;0,1077;0,0668;9,0663;0,0759;0,0771;5,1301;389,6981;165,5082
2232,9212;12,1781;2,5553;66,75;125,4323;21,5956;0,099;0,0586;5,7931;0,0665;0,0719;5,1113;603,9752;298,1264
2233,0736;12,1722;2,5508;67,2401;125,7986;17,3288;0,0832;0,0512;1,7445;0,0668;0,0712;5,0259;972,9177;569,2406
2233,226;12,1728;2,5685;67,5604;124,2127;14,9006;0,0775;0,0454;0,7526;0,0717;0,0741;4,9372;1374,9558;742,8011
2233,3784;12,164;2,5818;67,3772;121,8075;15,0651;0,0803;0,0431;0,5742;0,0748;0,0772;4,8776;1318,7742;613,2827
2233,5308;12,1589;2,5177;66,8688;120,6047;16,5842;0,0931;0,0405;0,4383;0,0775;0,0773;4,9538;1079,66;464,6614
2233,6832;12,1799;2,5198;66,2026;119,3239;19,4955;0,0956;0,0351;0,2514;0,0767;0,0767;5,1371;786,0641;356,4357
2233,8356;12,1957;2,6261;65,7008;118,2111;20,9828;0,0862;0,0295;0,1349;0,0744;0,0753;5,3197;557,3798;264,5254
2233,988;12,2054;2,6868;65,4991;116,7489;22,4441;0,0807;0,034;0,2362;0,0774;0,0844;5,3404;402,2474;210,8121
2234,1404;12,2094;2,6635;65,3159;114,3395;22,0774;0,0858;0,0406;0,4477;0,0792;0,089;5,2683;316,4941;173,1865
2234,2928;12,2132;2,6327;64,8614;114,1319;21,4346;0,0899;0,0469;0,797;0,0806;0,0848;5,1786;285,6683;161,9807
2234,4452;12,2187;2,6144;64,4714;114,4468;19,8416;0,0826;0,0494;1,1073;0,0784;0,0796;5,1523;267,6817;155,4684
2234,5976;12,2211;2,6289;64,2519;112,6293;20,1866;0,069;0,0414;0,4998;0,0725;0,0755;5,14;238,1356;143,9976
2234,75;12,2212;2,6353;64,069;111,9059;20,8477;0,0639;0,0336;0,2112;0,0685;0,0782;5,1201;197,7754;125,0925
